60.6710   ,156.8077   ,-5.2069
65.7122   ,159.5317   ,-12.7569
61.0008   ,156.8425   ,-7.5802
63.7967   ,160.0897   ,-9.8376
67.7445   ,157.4404   ,-11.9101
66.9850   ,156.9634   ,-9.8920
61.3755   ,156.7739   ,-14.7785
57.7421   ,158.6640   ,5.5596
67.8487   ,160.2439   ,-12.7831
57.1905   ,159.5777   ,-5.4969
